logFC	AveExpr	t	P.Value	adj.P.Val	B
1:751984-753430	-0.256956650228655	6.79441722017249	-2.21217636349489	0.0457210423399181	0.616420047581515	-4.19625686818464
1:791666-794521	0.256445721770277	9.79480535231464	2.03662653415847	0.0628640282161649	0.661257024764729	-4.26392515188387
9:583552-586385	0.256333901138497	9.51742612739216	1.93918213555723	0.0747834478440707	0.690512602489654	-4.30118994813763
3:448465-455245	-0.255974628473586	9.15057411319582	-1.93083894204571	0.0758947002486906	0.690512602489654	-4.30436507973074
17:404024-404395	-0.255786015389244	4.7265778342946	-1.14678837973524	0.272400594505425	0.844622114297198	-4.57714906137318
16:0-4407	0.254731409081955	11.1846894571633	1.4912792353409	0.160054383370915	0.757697506122244	-4.46545215024595
5:210005-211469	-0.254637631188542	6.58986908345887	-1.31763069643558	0.210665497652212	0.796333187431793	-4.52389440814132
20:0-4212	0.253053805868131	9.40307233679189	2.28758592965372	0.039799611888029	0.616420047581515	-4.16711805000389
8:624229-627058	0.25268585687366	9.53963774346618	2.2542057635749	0.04232519709432	0.616420047581515	-4.18001559625688
10:32271-32506	0.252104922802213	4.27726778547364	0.906345390393814	0.381455133939992	0.873788766682499	-4.64320154282565
6:12713-21833	0.251540841215174	12.2457079042842	2.19906818655012	0.0468316451323179	0.616420047581515	-4.20132139860824
4:583776-586074	0.25151209795937	9.41721756958373	2.03471610953408	0.0630798237055377	0.661257024764729	-4.26465849537108
9:5-4513	0.251191176484427	9.40572201931136	2.02231272176549	0.0644976075291355	0.661257024764729	-4.26941736999859
1:835316-836122	0.250868355190739	6.15046768301855	2.0232057104377	0.0643945583477554	0.661257024764729	-4.26907489089252
7:582050-589184	0.250510685999107	11.1033857428234	2.39653482872438	0.0325163068086521	0.60954827710245	-4.12508324049525
4:808603-808960	-0.250347738247859	4.70682700400046	-1.30029072104429	0.21636844748851	0.796333187431793	-4.52950708173414
3:756043-759368	0.249857491400888	10.3047598616646	2.19047188056877	0.0475737066150017	0.616420047581515	-4.20464225988223
7:478643-479040	-0.249798092176676	4.99431049150102	-0.925118848513542	0.371973175029953	0.867191129730536	-4.63846773674065
12:474500-474760	0.248852891404761	4.15966165727605	0.500922988976849	0.624906306051188	0.936082313582374	-4.72487203157267
9:385141-389522	0.247887068990821	10.6829994709864	2.27110050365911	0.0410285248365737	0.616420047581515	-4.17348727872082
14:147777-147812	0.247269251865419	2.63880743883983	0.521956079223624	0.610591802946663	0.933166231686626	-4.72168145807811
1:505886-506095	-0.246447759594114	4.0931652353881	-1.07654895572198	0.301503381765794	0.845603892654913	-4.59760764461641
5:220615-222357	-0.246088248344361	6.92484734118972	-1.77488447378704	0.0996232292975962	0.697837038388779	-4.36310227880892
1:201999-213750	0.244768381465132	12.605738728986	2.21296980247566	0.0456546200246065	0.616420047581515	-4.19595029043778
10:343502-343569	-0.244521596846311	3.15320485983945	-1.37793407583729	0.191775794122562	0.776782073127063	-4.50404344055955
2:811079-843894	0.244097591572549	14.4685751736869	2.05624143434118	0.0606875651911613	0.661257024764729	-4.25639045165248
3:312657-314555	0.243457288603818	9.31900473219908	1.23639993053376	0.238460340049594	0.819049645365927	-4.54979725224493
9:61494-64676	0.243400741702104	10.0285218454734	2.45313544816907	0.0292543773807392	0.60573769635413	-4.10331479330478
5:637590-640429	0.243177586650885	10.5763983291223	2.03909086454269	0.0625866736323109	0.661257024764729	-4.26297904578838
6:694468-694738	0.24289698728318	4.30889113633727	0.921808498095443	0.373633164404362	0.869067448482393	-4.63930800046372
20:5002-5646	0.242624977283311	5.91510194107834	1.42566841225112	0.177831542192726	0.772798800639993	-4.48798441431595
16:496819-497753	0.242383473494096	6.01680322060263	1.0678104576562	0.305281066389408	0.845603892654913	-4.60008909573263
5:676954-685454	0.241771207817328	11.3727422678577	2.07159117278015	0.0590332998928273	0.661257024764729	-4.25048791197376
17:149797-150046	0.241692517129888	6.86131839181631	1.05859404459549	0.309303342942601	0.845603892654913	-4.60269051938946
4:330488-330545	-0.241003601522745	3.06299507956972	-1.03063821517907	0.321743467616825	0.845603892654913	-4.61048105276429
3:958172-964933	0.240896520660488	10.9499367569375	1.82136875079263	0.0919335275599656	0.690512602489654	-4.34573194429676
19:124203-127614	0.240595883025414	10.1884902895731	1.59712381795887	0.134557180598828	0.741452058043256	-4.42810132015471
11:0-1784	0.240376544250999	9.77184444546882	1.32496553447177	0.208290055682926	0.796333187431793	-4.52150712136867
8:241557-245301	0.240349544727792	10.1013881044976	1.55388624445289	0.144516855950692	0.741452058043256	-4.4434982521257
12:291089-292256	0.238031892517009	8.83321434082633	1.47233738222124	0.165025827456554	0.757697506122244	-4.47200927904193
5:488105-488600	-0.237942458164641	5.28912299540573	-1.52324809718419	0.151951614802941	0.743830506412214	-4.45429434149766
2:166699-168165	0.237262243177406	8.11609698500625	2.14212630159207	0.05195694762606	0.627543242193536	-4.22330834711887
14:131220-132888	-0.237025850026081	7.02105504227984	-1.69624980423894	0.113943742378342	0.707791717361937	-4.39216112790121
11:334768-340748	0.236482177930062	11.2261798711599	1.6347301413919	0.126383090147566	0.737351067380272	-4.41456616087424
2:912462-930561	0.235460628865331	13.5534193216633	1.62225474700575	0.129045531751868	0.740609138749852	-4.41907045172452
9:503926-505138	0.23279933398832	7.68988732564153	1.70614346518132	0.1120471015465	0.700128634515409	-4.38852961700118
5:815511-816308	-0.231372954254263	5.97076530782096	-1.85097076264146	0.0873188327012037	0.690512602489654	-4.33460492768338
17:312831-314218	0.231224485732882	6.69054753690803	1.90848885848979	0.0789462072736379	0.690512602489654	-4.31285661075188
12:268141-268551	-0.231117828424712	4.81258577179412	-0.381567488001067	0.709024887844101	0.951596244694484	-4.74062356283381
2:304717-306265	0.230378085721911	9.43810969606445	1.18063975117324	0.259165485921839	0.830290539149235	-4.56697552805077
4:144117-144127	-0.230237020747925	2.31476495877245	-0.481830884424176	0.63803878006655	0.936082313582374	-4.72766193330482
8:615756-616149	-0.230172334605171	5.11095970359602	-0.967640134147146	0.351106709980303	0.854395435515901	-4.62746690758795
3:137996-138205	0.228998036503775	3.92048387408808	0.888442398834874	0.390651015919299	0.878303169870552	-4.64764410669807
1:313796-316438	0.228294549863069	8.3559933234024	1.19652534848124	0.253128962313086	0.820168665295312	-4.56213390730643
6:95402-95751	-0.227743163396401	4.77766001425327	-1.07048653894848	0.304120466456866	0.845603892654913	-4.5993307124257
4:357321-360873	0.227479523571839	10.4296910596194	2.1220853195844	0.053882541781486	0.632221823569436	-4.23103876549672
2:601873-602426	-0.227478518264142	5.40264200821828	-1.22309953821422	0.243276804437079	0.819049645365927	-4.55394094752921
7:447025-447388	0.226853295021572	4.54644191218738	1.33576106716125	0.204833446023831	0.796333187431793	-4.51797950241276
4:774467-775093	-0.226760640427043	5.42713800302139	-0.885424738561229	0.392215791790967	0.878303169870552	-4.64838595905457
17:6981-7551	-0.226529047535228	5.21935551885863	-1.24876565720196	0.234050253197025	0.819049645365927	-4.54591945702563
2:536058-539654	0.225773794732772	11.1991065716833	1.55760600130968	0.143635786321134	0.741452058043256	-4.44218091151136
3:300860-301771	0.225758074894726	8.07287678971943	0.864808320836818	0.40301992653628	0.880865749163263	-4.6533998792498
6:720821-722488	0.225347522860855	7.83235679403648	1.09684337934031	0.292864793666091	0.845603892654913	-4.59178932016229
10:246782-248952	0.224110441504927	8.06447796387485	2.08780677253586	0.0573312678853429	0.661257024764729	-4.24424706331102
4:754513-754957	-0.224061469189656	4.7864128206388	-1.1227942243722	0.28209138756369	0.845603892654913	-4.58423855455832
20:12423-17254	0.223562635398254	10.9201854442931	1.91876613740501	0.0775294055971671	0.690512602489654	-4.30895455417005
10:7533-7751	-0.222987235900368	4.11073224381637	-0.772153534620974	0.454008557503231	0.893013505132876	-4.67472920619147
1:1033595-1034109	-0.22276185001494	5.20693024836797	-0.961654223596112	0.353993021027916	0.857377592214401	-4.62903859827553
10:422820-424112	0.222759477289126	6.48334586280662	1.36000664218377	0.19724051005546	0.794984651215898	-4.50999731574998
9:660567-660823	-0.222443028013035	4.500657769286	-0.730660429643475	0.478114322796336	0.893013505132876	-4.68361920660092
17:252947-253183	0.221533379686464	4.17296985143865	0.580755586458427	0.571463124180213	0.914544252691829	-4.71212007815324
7:512722-518680	0.219929516302459	10.8078451053171	1.7711259079318	0.100269437374081	0.697837038388779	-4.36450091801559
11:487968-491652	0.219851392553258	10.3777056821272	1.72076969234984	0.109294274853004	0.69858055501211	-4.3831474855541
13:301887-309314	0.219529558899699	11.9581110176363	1.02142886331643	0.325920717861199	0.845603892654913	-4.61301394809508
12:134516-136296	-0.219271887843083	7.03849875191245	-1.55175853588258	0.145022911192382	0.741452058043256	-4.44425114208032
3:573633-576549	0.218041071894856	8.97384961119832	1.79177258557205	0.096765337937117	0.695130590895208	-4.35680675744233
5:504658-508223	0.217485763627197	10.4248695721237	1.73929565837523	0.105893497505003	0.697837038388779	-4.37630792206668
4:591450-591701	-0.217469474694356	4.45348670508276	-0.495220274035457	0.628815232095885	0.936082313582374	-4.72571598849289
2:556153-556550	0.216864462608836	8.26971071664081	0.994111622752302	0.338543234691949	0.854395435515901	-4.62042756758984
6:620306-622693	-0.216432690372644	7.64953910774462	-1.86528723468859	0.085162907114737	0.690512602489654	-4.32920679815816
5:831226-835544	0.216123836271306	11.3523142750635	1.30314097732579	0.215422561309346	0.796333187431793	-4.52858752000717
4:518851-521429	-0.215093673158371	7.5161543687821	-1.39762561900908	0.18591766814865	0.776782073127063	-4.49745437094512
6:759311-759817	0.21491554683911	5.1287667946514	0.989869568626237	0.340534529174654	0.854395435515901	-4.62156529529325
8:58157-65315	0.214735195805998	13.2351609292259	0.77305852001073	0.45349147184688	0.893013505132876	-4.67453065648783
3:273513-275724	0.21405900743655	8.99600571904789	2.24326066044441	0.0431858265548909	0.616420047581515	-4.18424516638968
13:547216-548447	0.213817166434493	8.43213140535306	1.34548728995058	0.201759346611981	0.794992052321836	-4.51478722042511
3:482212-485954	0.213800731752814	10.5720226459033	1.73177650055925	0.107262296545062	0.69858055501211	-4.37908686682758
4:115285-115888	-0.2136733709663	5.44566948592974	-1.38781073307678	0.188818787934116	0.776782073127063	-4.5007449423722
12:156377-157023	-0.213673370966299	5.77400170335852	-1.43477195229726	0.175270356490002	0.772798800639993	-4.48488892609343
6:341135-341706	0.21347190496792	5.13821356439461	0.506128832985866	0.621348249721734	0.936082313582374	-4.72409372956909
10:424163-424394	-0.213129163078968	4.04992884607877	-0.339900866656134	0.739429745758409	0.959540584692787	-4.74515938787584
6:752142-752648	-0.212713547198325	5.26372943016504	-0.855737376825701	0.407836356449343	0.880865749163263	-4.65557564920811
11:419281-421241	-0.212479275479872	7.14912304689206	-1.45353585332138	0.17008851057594	0.767578919522192	-4.4784766331521
10:37343-38572	-0.212145391460318	6.54012927482888	-1.80355762281578	0.0948147039403407	0.690512602489654	-4.35240307553615
16:482132-484446	0.211864573910635	11.1699798123301	0.950309868320455	0.359509057301484	0.861060875778433	-4.63199664677782
4:35344-36364	-0.211426133400465	6.11501346657993	-1.38173173131508	0.190634316411852	0.776782073127063	-4.50277666956648
6:432189-432422	0.211180550966152	4.20356948117654	1.04286196701774	0.316259586390131	0.845603892654913	-4.60709332399979
8:54876-55333	-0.211120482812222	6.94694569346609	-1.44245146324371	0.173133833574161	0.772798800639993	-4.4822697266989
17:134828-137062	0.211079823020219	8.11551162281052	1.6675077934148	0.119614944479679	0.725754860426922	-4.4026675319034
13:204833-205436	-0.21009620503663	5.24552322431623	-0.798871110103795	0.438900107357898	0.893013505132876	-4.66878505319941
2:52325-52513	0.20976309119676	5.1846077183642	1.28043480855959	0.223050981953774	0.806650126517759	-4.53587958771141
1:688550-692327	0.209360836773293	9.3851724893489	2.0348063272369	0.0630696176107533	0.661257024764729	-4.26462386614982
3:164202-169198	0.208416508490579	11.0750873224772	1.74711397922045	0.104486701825347	0.697837038388779	-4.37341420599017
1:281965-282302	-0.208154962666462	4.47075651209281	-0.697580877653065	0.497883275981597	0.893013505132876	-4.69040262551418
5:809609-810314	0.208065963615999	6.06888246300711	0.756292129291184	0.463131692517698	0.893013505132876	-4.67817704283935
6:426778-428031	-0.207676837281215	6.35977309526563	-1.19457771450382	0.25386311581406	0.820168665295312	-4.56272978542434
1:125389-126114	-0.207568609152109	5.50070728235143	-1.2234819236403	0.243137269594094	0.819049645365927	-4.55382221404029
8:155037-155206	-0.20747969112174	4.05514308996879	-0.89254191930224	0.388532068552495	0.878303169870552	-4.64663306084236
3:395701-398612	0.207375855154373	8.85900546944425	1.65415098003291	0.122333679124993	0.725754860426922	-4.40752717455528
19:110008-110476	0.206202722126275	7.10875073293797	0.76214647759723	0.459751127658028	0.893013505132876	-4.67691155173983
8:303801-304176	0.206183116359394	8.11677499874589	1.41531865575967	0.18078115155402	0.776782073127063	-4.49149110906051
16:176744-177194	0.205803653836279	7.29079116761492	0.953084398664958	0.358154419104221	0.861060875778433	-4.6312756853708
4:334394-334818	-0.205709908591152	4.79142089215699	-0.67381283904211	0.512384056430092	0.896430174657571	-4.69510680634731
5:791684-791950	0.20537313423145	5.83989377770243	1.13197258696542	0.278353879986008	0.844622114297198	-4.58153876243657
2:1051260-1054352	0.204822181778935	10.5144018823235	1.54459811467896	0.146737123231966	0.741452058043256	-4.4467814565821
5:373676-376834	0.204813912551835	10.2824345881433	1.88617704956573	0.0821034652821832	0.690512602489654	-4.32131176313727
19:51168-51392	0.204808317954859	4.48944243829332	0.595637371571353	0.561775173656656	0.90781633964685	-4.70955232637389
13:214384-215846	0.204625674316285	8.95008813929382	1.3857273357515	0.189439392510312	0.776782073127063	-4.50144180571972
3:720905-721588	-0.204320038586603	5.85311845184805	-1.59219990734263	0.135660647162209	0.741452058043256	-4.42986386571793
7:625145-626828	-0.202509793835738	6.99293152355251	-1.50202354467012	0.157291197348678	0.757697506122244	-4.46171472214877
8:315836-316320	-0.202443049509169	5.1520401951768	-0.634483631672884	0.536912118654124	0.902408796890506	-4.7025733018872
16:380780-381328	-0.202392080467256	5.21051879434736	-0.764672676608734	0.458297177325223	0.893013505132876	-4.67636291780243
5:804616-807183	0.20149729283163	8.25160148435368	1.89278198218903	0.0811570806017918	0.690512602489654	-4.31881116766721
6:199487-201569	-0.199218041518687	7.26998432977746	-2.00528465705181	0.0664919616566612	0.675149149129175	-4.27594365280391
9:32234-34488	0.199000125269054	8.78239858999775	1.72513204561049	0.108484894173746	0.69858055501211	-4.3815391799928
10:588473-591496	0.198366177196881	11.155870088619	0.925054716131616	0.372005285765088	0.867191129730536	-4.63848403785525
7:528580-528729	-0.197966894650572	3.96465273780142	-0.687428520488149	0.504047110591239	0.893476727706998	-4.69242949985358
11:219515-221811	0.197771008958714	8.62615653587153	1.65769442716325	0.121607201671982	0.725754860426922	-4.40623940276434
7:620104-623247	0.197550366435161	9.39576746951007	0.858475837022058	0.406378270920513	0.880865749163263	-4.65492076141329
16:131369-131866	-0.19738539722251	4.96078498716714	-0.926820004795148	0.371122118135662	0.867191129730536	-4.63803501500306
8:85231-85979	-0.197067770140559	5.81335184944392	-1.3043255471127	0.215030432370286	0.796333187431793	-4.52820499754972
19:117744-119562	0.196825095084128	9.06783830431891	1.39122209119446	0.187806234296195	0.776782073127063	-4.4996026659935
5:139415-140169	0.19661758836464	5.76174281739028	1.02287330858764	0.325262934469596	0.845603892654913	-4.61261778468578
4:232036-233569	-0.196578629630641	6.63545744260667	-0.853173940766421	0.409204412053626	0.880865749163263	-4.65618713786229
19:96763-98581	0.195250117584198	9.26907747228934	1.40245374514675	0.184504145021279	0.776782073127063	-4.49583108328695
11:303062-303545	0.195179758614317	4.74040470276172	0.379697545376986	0.710378813327803	0.951979729535736	-4.74083794623755
5:758579-760015	-0.194657744829689	7.21906582520906	-1.30512466827282	0.214766224252297	0.796333187431793	-4.52794682818675
16:223700-224463	0.194573557949264	7.46017982340521	0.886763144279637	0.391521250715862	0.878303169870552	-4.64805717884392
16:84844-85534	-0.19442218225741	5.80861851079417	-1.71445005977114	0.11047628095362	0.69858055501211	-4.38547492346709
2:803896-807583	0.194247140354516	9.0117778473642	1.4723261528865	0.165028812886474	0.757697506122244	-4.47201315408076
14:317015-320214	0.194065505617374	8.06460104757901	1.71555995946581	0.11026787379909	0.69858055501211	-4.38506637540191
4:340041-341459	-0.193876588435685	7.18861630395458	-1.76405277369625	0.101495663869773	0.697837038388779	-4.3671304782235
8:212709-212928	-0.193571585454344	4.46379720783971	-1.05764624136624	0.30971920357498	0.845603892654913	-4.60295712441721
17:43604-43839	-0.193563945962899	4.22977755212894	-0.571336210364282	0.577640818922613	0.914544252691829	-4.71371470474721
10:28036-30732	0.191631004391255	8.93131481658102	1.54091586380312	0.147625393751893	0.741452058043256	-4.44808061516091
11:451871-452182	-0.191293553453143	4.79202838509582	-0.710168524452967	0.490303646164148	0.893013505132876	-4.68785353818254
1:919262-919848	-0.191289695256113	5.55557668631805	-1.07070145041495	0.304027403230726	0.845603892654913	-4.59926974898853
8:360135-360250	0.190786799363956	3.57115914698751	0.811828672900608	0.431690538254522	0.888960242373856	-4.66584131375617
9:94765-94986	-0.190192463963896	4.17822639747253	-0.595354602611443	0.561958422980434	0.90781633964685	-4.70960166640702
19:95708-96198	0.190158123572713	6.20552604692508	1.08628000349266	0.297337765539648	0.845603892654913	-4.59482739626316
20:27638-29306	-0.189550301589025	7.04271510099227	-1.82538118974451	0.0912954230258697	0.690512602489654	-4.34422656082151
15:265922-276081	0.189232215564463	10.8703413115751	1.48747972956832	0.161041314547426	0.757697506122244	-4.46677071238757
17:30-2537	0.18869471718647	10.1213943873461	1.49407095043973	0.159332495048791	0.757697506122244	-4.46448228926977
9:238154-240016	-0.188464750569952	7.36852413446747	-1.22160110363425	0.243824200037479	0.819049645365927	-4.5544059944288
16:177762-181055	0.188183637585968	9.66855867698091	1.20953096238601	0.248268947705077	0.819747750859741	-4.55813870155863
14:458764-462736	0.187885682007211	9.23680637393656	1.62591778758159	0.128258766933751	0.740609138749852	-4.41774933002842
14:154658-154930	0.187840295589272	4.12864929138721	0.708231652838386	0.491465389072125	0.893013505132876	-4.68824835364603
4:93880-94056	-0.187570993848044	3.93617661875438	-0.593593850571792	0.563100211752668	0.90781633964685	-4.709908419499
11:414792-416706	-0.1875416294185	7.38428963957474	-1.64222612755035	0.124806458517585	0.732197889969832	-4.41185312565691
15:150619-150879	-0.187324012327642	5.28113220121031	-1.14643449272252	0.272541647737585	0.844622114297198	-4.57725436517349
1:187891-191149	0.187171136865973	8.30206261258207	1.56730738300317	0.141359570647914	0.741452058043256	-4.4387386461944
16:387830-388604	-0.186447871538799	5.73544957023673	-0.906743115156595	0.381252544198338	0.873788766682499	-4.64310204968939
4:186367-187641	-0.186043523673386	6.30305416230394	-0.810873665417504	0.432219266537199	0.888960242373856	-4.6660596220506
11:545006-548999	-0.185496246778639	8.18738169452259	-1.44520172535361	0.172373999502284	0.772798800639993	-4.48132996622014
16:421478-421823	0.185063312390791	4.71361053629797	0.771527684589871	0.45436637009447	0.893013505132876	-4.67486639965114
14:346021-346978	-0.184801902077329	6.20116597147064	-1.62286018337759	0.128915204504232	0.740609138749852	-4.41885217632174
9:507671-509593	0.18455250083936	7.54165037170637	1.79816641148192	0.0957026306641889	0.692205328639613	-4.35441864183604
14:278285-281364	0.184329532705835	11.299789481439	1.2591586074804	0.230394000685373	0.819049645365927	-4.54264172244059
16:20744-21051	0.184221625333791	4.66885592455752	0.763803193981951	0.458797280525429	0.893013505132876	-4.67655192417885
14:77595-77801	-0.183886927125516	4.2627657450667	-0.774277061198022	0.45279581678746	0.893013505132876	-4.67426300308575
1:1066246-1066683	-0.183481916406031	5.25009581703895	-1.25492409401189	0.231878185186082	0.819049645365927	-4.54397924006544
2:1235-1504	-0.182979593196614	4.42100935915759	-0.469054624888512	0.646898919510565	0.936082313582374	-4.72947204382499
7:474844-476919	0.182658284755671	8.42498380311134	1.35316929690357	0.199358057133207	0.794992052321836	-4.51225656217799
7:612198-615974	0.18246159063081	9.86019869646635	0.999200596264928	0.336165446620968	0.851296670579717	-4.61905786688231
4:753972-754217	-0.182389194476378	4.35081158257492	-0.821248574210659	0.426497850735816	0.888960242373856	-4.66367656379518
9:102359-102562	0.18238551972882	4.24578926559061	0.819463759247183	0.42747858030723	0.888960242373856	-4.66408831476059
10:543373-545818	0.181841553254591	7.99884628166399	1.91658209071097	0.0778285404324614	0.690512602489654	-4.3097841679578
16:346204-346782	0.181729673886909	5.137448057897	0.795085434511746	0.44102100787412	0.893013505132876	-4.66963762114656
16:134546-134766	0.181684501675162	4.03870131088001	0.666646851299783	0.516804007548934	0.897137615251168	-4.696496903392
4:376210-376526	-0.181647486397662	4.78092111214565	-0.945006603900582	0.362108347877705	0.861230665222649	-4.63337017589773
1:2910-6526	-0.181273842441828	8.04194183274877	-2.07270629903476	0.0589147666277941	0.661257024764729	-4.2500589067297
7:17873-18830	-0.180920295316366	5.99099570089436	-0.663701370764121	0.518627169183981	0.897137615251168	-4.69706447097689
2:13362-15282	0.180375410064364	9.11693726976589	0.790102211087471	0.443822839219185	0.893013505132876	-4.67075471006121
7:184533-186321	0.180010348513877	9.12541856373009	1.43940701514418	0.17397821127198	0.772798800639993	-4.48330893812145
5:811813-812255	-0.179688082087325	5.04980378638255	-0.761681915828506	0.460018820191525	0.893013505132876	-4.67701227607823
10:284878-285594	-0.178690274265874	5.46530282886358	-0.600457134133189	0.558656696706102	0.90781633964685	-4.70870806450621
8:447155-448449	-0.178548867243475	6.69025450314731	-1.53875010934729	0.148149985082507	0.741452058043256	-4.44884407147672
4:594765-595724	0.178281716979547	6.13387380474283	0.87254602120149	0.398941705623049	0.880865749163263	-4.65152922889805
2:6983-10370	0.178203715830724	11.9660212516655	0.845005050112923	0.413584364562715	0.880865749163263	-4.65812577982767
3:499308-500763	-0.178009088204878	6.65643570838584	-1.64691250914416	0.123829514650048	0.730524957935478	-4.41015450631691
7:720947-723979	0.177990973090369	8.59036966125005	1.53188999571397	0.149822181483608	0.743830506412214	-4.45125911265407
5:466733-468400	-0.177501625547376	7.36325320974391	-0.759220226016192	0.461438939814339	0.893013505132876	-4.67754513686093
12:514686-516298	-0.177126396703284	7.1949177043073	-0.989406685198603	0.340752322464642	0.854395435515901	-4.62168921955583
18:209283-212370	0.176196290972625	10.6205781605636	1.47371355922863	0.164660301619616	0.757697506122244	-4.47153427465365
2:978950-982070	0.176106472873613	11.1465528447623	0.746250480214565	0.468966221712258	0.893013505132876	-4.68032826288344
7:303082-303596	0.175774561540045	7.94689309529206	0.676532109664863	0.510712616664238	0.895867978733282	-4.69457587459307
2:319932-320461	0.17525021127451	6.94471948076757	1.1314701565714	0.278557493089662	0.844622114297198	-4.58168694147753
1:38421-41511	0.17512048904395	9.52035388099462	1.2902982350631	0.219711013064269	0.80005113722713	-4.53272140539209
14:321900-323691	-0.174932519125213	7.72130154324262	-1.09337404007514	0.294328246811911	0.845603892654913	-4.59278940463893
14:491983-496559	0.174287771409794	10.6959207544394	1.61513513900398	0.130586723691582	0.741395592571564	-4.42163477540575
2:351683-352173	0.173993041266469	6.95867509929444	1.4773301295454	0.163702958609275	0.757697506122244	-4.47028492609621
17:372640-372996	-0.173609031996296	4.52437377737369	-0.395737618429568	0.698798798971558	0.948678765730977	-4.73896613320448
5:788242-791290	0.173579022297137	9.34090340248559	1.52376691671518	0.151823049208395	0.743830506412214	-4.45411234481675
2:702506-702708	-0.172811973234134	5.00731669165144	-0.84419629257194	0.414019686160385	0.880865749163263	-4.65831688490775
5:5130-7684	-0.172203007832003	7.48034061573102	-1.52245974610705	0.152147149038862	0.743830506412214	-4.4545708319831
18:189253-192477	0.170987062005203	9.11305690085252	1.48561767905607	0.161526863115931	0.757697506122244	-4.46741631226781
8:18037-20642	0.170555810818595	9.0554756278104	1.33140427129361	0.206222785357849	0.796333187431793	-4.51940514820081
4:922606-922815	0.170521673189614	4.14970328091267	0.538372206095793	0.599533827301377	0.925596084254757	-4.71910665803606
13:467080-467992	-0.169531934161086	5.95435562008305	-1.05831254677327	0.309426810500378	0.845603892654913	-4.60276971915727
7:702481-706641	0.169435594933494	9.13794231201556	1.16847561678668	0.263862911728056	0.834249205942595	-4.57065402371437
11:376289-379204	-0.169147739061132	7.85388214673501	-1.57869767555421	0.138726757959409	0.741452058043256	-4.43468520554721
7:401566-402336	-0.167729726032843	5.92819480917632	-1.20552222575679	0.249759106498544	0.819747750859741	-4.55937313017431
8:3084-8778	0.167199728397618	11.4068764218834	0.769893953611756	0.455301249784607	0.893013505132876	-4.67522408789023
3:888476-889009	-0.166708652590516	5.30284277268236	-1.02822239511974	0.322835450313531	0.845603892654913	-4.61114710946581
6:577045-577260	0.166200146910507	4.11382715345767	0.366250573322807	0.72014498312272	0.95685566319741	-4.742349728928
2:1048018-1049248	-0.165744333688534	6.9127481702144	-1.06122829514094	0.308149703305304	0.845603892654913	-4.6019486333669
9:200185-201585	-0.164697220528921	6.59048801796712	-0.971384706433246	0.349309651940072	0.854395435515901	-4.62647992167094
13:119831-121134	0.164295257569599	8.63542255534108	1.00576370725806	0.333116684985269	0.845603892654913	-4.61728366235892
17:52909-54964	-0.16418559425006	7.92586883965618	-0.702492746885235	0.494917312395479	0.893013505132876	-4.6894126675636
6:501677-504338	-0.163793572908141	7.55252370227789	-1.40756157973819	0.183018439027259	0.776782073127063	-4.49411048616351
3:889787-890663	-0.163651577087277	6.05274146228779	-0.979039651572276	0.34565635002468	0.854395435515901	-4.62445321060022
3:785666-791314	0.162881609285854	10.5102776893961	1.16870256596918	0.263774672203006	0.834249205942595	-4.57058562487866
4:171069-171914	0.162545542049762	6.21015259895036	0.785288524065521	0.446540137645519	0.893013505132876	-4.6718281894301
16:333584-334138	-0.161766587825634	5.03910207383428	-0.642983333346655	0.531555595089458	0.90222893985217	-4.70099353540259
12:270974-275569	0.161346440784593	9.33153408409412	1.38357038923578	0.190083678378119	0.776782073127063	-4.50216266721465
4:596950-597994	-0.161119927125242	6.21784889354864	-0.967563452778656	0.351143578611649	0.854395435515901	-4.62748708864366
7:239151-240274	0.160953645090707	6.2645087864877	0.729883176008201	0.478573254148969	0.893013505132876	-4.68378171350109
3:104953-105784	-0.160843283777483	5.91028556495092	-0.919195561337351	0.374947054718034	0.869741102971212	-4.63996956930267
11:324291-324514	0.160833239999067	4.2983909106816	0.478396345522918	0.640414968796141	0.936082313582374	-4.72815302505573
16:470011-472805	0.16017841889964	8.59781478246095	1.34809768600285	0.200940736418261	0.794992052321836	-4.51392820354872
4:704678-705534	0.160094618005364	7.16961213699042	1.28651546614234	0.220987160941918	0.801932790222217	-4.53393434225038
4:228696-229374	-0.160015658338669	5.60058543481907	-0.879711767260613	0.395189839233939	0.878488663980687	-4.6497848748861
14:531952-535203	0.15907723535048	10.6391821107084	1.03475766160346	0.319887657571441	0.845603892654913	-4.60934264675864
16:260556-261008	0.158857107698433	4.79427127996567	0.598530245478152	0.559902298717	0.90781633964685	-4.70904633133167
12:130595-131607	-0.158345727427887	6.23262385790636	-0.845111035917182	0.413527339179136	0.880865749163263	-4.65810072485386
6:184078-186592	0.157935382720235	7.77693424713932	1.47294874293501	0.164863359836308	0.757697506122244	-4.47179828750597
16:363235-364088	-0.157322872589382	5.94309308332192	-1.74271701483571	0.105275816396986	0.697837038388779	-4.3750421331801
3:601911-602099	-0.157061307913696	3.94415740455463	-0.402328157129644	0.694063273962224	0.948678765730977	-4.73817552379063
19:0-42832	0.15690735721163	16.5534969595406	0.724045954243291	0.482028462054385	0.893013505132876	-4.68499737707666
14:325281-332462	0.156903963485538	11.8901053730972	0.713952897520731	0.488038545833843	0.893013505132876	-4.68707941995587
14:380712-382753	0.156894064274335	7.40940126335822	1.19866189255849	0.252325505911351	0.820168665295312	-4.56147950501901
