ostta14g01330	AT1G10040.2	2.05e-34
ostta14g01340	AT2G35930.1	1.38e-06
ostta14g01345	AT3G03773.1	0.002
ostta14g01350	AT4G15900.1	2.73e-08
ostta14g01350	AT4G15900.1	0.032
ostta14g01355	AT1G09150.1	5.11e-77
ostta14g01360	AT4G39220.2	1.95e-65
ostta14g01365	AT1G23900.3	9.2
ostta14g01370	AT5G19500.1	4.91e-85
ostta14g01380	AT5G04220.1	1.83e-06
ostta14g01385	AT2G35500.1	1.9
ostta14g01387	AT4G04870.1	2.17e-29
ostta14g01388	AT1G17110.3	4.5
ostta14g01390	AT1G78320.1	5.12e-14
ostta14g01400	AT3G19510.2	2.34e-39
ostta14g01410	AT4G02020.1	2.40e-69
ostta14g01410	AT4G02020.1	0.008
ostta14g01420	AT2G04270.6	3.61e-42
ostta14g01420	AT2G04270.6	0.025
ostta14g01430	AT2G22650.1	8.69e-42
ostta14g01435	AT3G04590.2	4.63e-04
ostta14g01440	AT1G07510.1	0.0
ostta14g01450	AT5G22010.2	0.008
ostta14g01460	AT1G68890.2	0.81
ostta14g01470	AT4G27180.2	0.010
ostta14g01470	AT4G27180.2	5.2
ostta14g01480	AT1G72560.7	0.36
ostta14g01485	AT4G35450.3	7.23e-05
ostta14g01490	AT4G13000.1	1.5
ostta14g01500	AT5G53470.1	8.22e-12
ostta14g01510	AT4G37680.4	1.67e-46
ostta14g01510	AT4G37680.4	5.53e-05
ostta14g01520	AT1G56070.3	0.0
ostta14g01530	AT3G54710.1	0.29
ostta14g01540	AT3G02260.2	8.33e-10
ostta14g01550	AT1G07980.1	5.45e-11
ostta14g01555	AT1G11720.1	0.040
ostta14g01570	AT1G67300.3	7.76e-75
ostta14g01580	AT1G55790.1	0.41
ostta14g01590	AT2G18650.1	0.73
ostta14g01600	AT1G10170.4	0.004
ostta14g01600	AT1G10170.4	0.010
ostta14g01600	AT1G10170.4	7.0
ostta14g01610	AT5G57850.2	1.68e-39
ostta14g01620	AT3G56570.1	3.08e-20
ostta14g01620	AT3G56570.1	0.058
ostta14g01630	AT2G23520.1	5.0
ostta14g01635	AT2G26610.1	0.017
ostta14g01640	AT3G01150.2	0.41
ostta14g01650	AT5G42620.2	0.038
ostta14g01650	AT5G42620.2	0.16
ostta14g01650	AT5G42620.2	0.16
ostta14g01650	AT5G42620.2	0.43
ostta14g01650	AT5G42620.2	3.8
ostta14g01660	AT3G54620.2	0.27
ostta14g01665	AT4G37880.1	2.0
ostta14g01670	AT1G23010.1	4.43e-08
ostta14g01680	AT2G01320.4	6.53e-79
ostta14g01690	AT1G53660.1	9.95e-33
ostta14g01695	AT1G80190.6	1.16e-27
ostta14g01700	AT1G16710.2	3.3
ostta14g01710	AT1G04350.1	1.5
ostta14g01720	AT5G01920.2	6.68e-36
ostta14g01730	AT2G16405.1	6.82e-06
ostta14g01740	AT2G16950.2	0.0
ostta14g01750	AT2G19940.3	2.39e-23
ostta14g01760	AT2G43500.9	1.13e-05
ostta14g01770	AT5G62890.4	0.97
ostta14g01780	AT2G15025.1	2.7
ostta14g01790	AT1G31430.2	1.9
ostta14g01790	AT1G31430.2	3.1
ostta14g01790	AT1G31430.2	4.7
ostta14g01790	AT1G31430.2	6.2
ostta14g01790	AT1G31430.2	6.2
ostta14g01800	AT3G27000.1	9.09e-53
ostta14g01810	AT5G05450.1	6.27e-171
ostta14g01820	AT4G09360.1	0.89
ostta14g01830	AT2G22480.1	2.63e-171
ostta14g01840	AT3G11710.1	0.0
ostta14g01850	AT1G75350.1	1.32e-26
ostta14g01860	AT1G80040.4	4.94e-12
ostta14g01870	AT2G22260.5	2.31e-15
ostta14g01880	AT3G25980.1	2.35e-55
ostta14g01890	AT2G03140.9	0.32
ostta14g01900	AT2G41220.1	0.0
ostta14g01910	AT1G50630.1	5.1
ostta14g01920	AT1G75510.1	5.32e-30
ostta14g01930	AT2G43210.3	2.5
ostta14g01940	AT5G64390.3	0.033
ostta14g01950	AT4G11630.1	2.54e-28
ostta14g01960	AT1G66520.1	4.82e-101
ostta14g01970	AT2G18990.1	1.70e-09
ostta14g01980	AT1G22800.1	1.14e-90
ostta14g01990	AT5G54680.1	9.08e-21
ostta14g02000	AT5G05050.1	0.45
ostta14g02010	AT5G56090.1	7.81e-139
ostta14g02020	AT5G49570.1	8.33e-76
ostta14g02030	AT1G52380.4	7.28e-19
ostta14g02040	AT4G40000.1	6.45e-90
ostta14g02050	AT5G27270.5	1.2
ostta14g02070	AT2G45300.4	0.0
ostta14g02080	AT3G46560.1	7.63e-35
ostta14g02090	AT1G72570.1	9.52e-34
ostta14g02090	AT1G72570.1	5.63e-08
ostta14g02100	AT2G34660.2	4.5
ostta14g02110	AT3G62550.1	0.91
ostta14g02120	AT5G66550.2	3.12e-10
ostta14g02130	AT5G54310.1	1.76e-36
ostta14g02140	AT1G43560.1	1.40e-11
ostta14g02150	AT2G34970.1	1.34e-07
ostta14g02170	AT4G23160.1	8.8
ostta14g02180	AT2G39930.1	0.0
ostta14g02190	AT2G45480.2	4.9
ostta14g02197	AT2G44050.1	1.44e-04
ostta14g02200	AT4G23660.5	2.59e-107
ostta14g02210	AT2G05120.1	1.73e-23
ostta14g02220	AT1G30480.1	2.12e-48
ostta14g02230	AT2G27070.1	2.3
ostta14g02235	AT2G27290.1	4.83e-41
ostta14g02240	AT1G63680.3	8.20e-94
ostta14g02250	AT3G48210.1	0.10
ostta14g02260	AT3G02090.1	0.0
ostta14g02270	AT1G76200.1	1.78e-08
ostta14g02280	AT4G17550.1	2.67e-179
ostta14g02290	AT5G28400.1	0.91
ostta14g02300	AT1G16740.1	5.05e-42
ostta14g02310	AT5G59240.1	1.19e-99
ostta14g02320	AT3G07790.1	1.0
ostta14g02330	AT4G16845.1	1.19e-15
ostta14g02340	AT2G39970.1	2.48e-66
ostta14g02340	AT2G39970.1	0.039
ostta14g02345	AT5G38895.1	3.80e-15
ostta14g02350	AT1G60600.2	3.92e-59
ostta14g02370	AT5G48810.1	1.44e-11
ostta14g02380	AT1G13030.1	0.94
ostta14g02390	AT5G17670.1	2.16e-21
ostta14g02400	AT4G02080.1	3.97e-122
ostta14g02410	AT2G15080.2	7.4
ostta14g02420	AT4G37930.1	0.0
ostta14g02430	AT2G32900.1	8.61e-24
ostta14g02440	AT1G71770.2	0.074
ostta14g02460	AT2G38360.1	1.9
ostta14g02470	AT3G57560.1	7.10e-109
ostta14g02475	AT1G09280.1	2.52e-31
ostta14g02480	AT5G16630.2	7.33e-53
ostta14g02480	AT5G16630.2	1.53e-05
ostta14g02490	AT3G18140.2	1.87e-04
ostta14g02495	AT2G45700.1	0.20
ostta14g02500	AT5G51410.5	1.90e-28
ostta14g02510	AT1G02145.3	2.16e-108
ostta14g02520	AT1G04290.1	1.4
ostta14g02530	AT3G20770.1	5.7
ostta14g02540	AT4G04850.1	1.84e-95
ostta14g02550	AT4G02800.1	0.33
ostta14g02560	AT1G17910.1	3.8
ostta14g02570	AT4G32990.1	6.01e-58
ostta14g02570	AT4G32990.1	8.13e-07
ostta14g02570	AT4G32990.1	5.70e-06
ostta14g02580	AT4G19350.1	0.013
ostta14g02590	AT2G30650.1	4.64e-46
ostta14g02600	AT3G25680.1	1.5
ostta14g02610	AT4G30480.2	4.65e-38
ostta14g02620	AT4G17650.1	3.35e-18
ostta14g02630	AT1G06680.1	6.55e-77
ostta14g02635	AT1G51310.1	3.44e-53
ostta14g02650	AT3G23080.3	5.81e-06
ostta14g02660	AT1G62850.3	1.65e-39
ostta14g02670	AT3G55100.2	1.2
ostta14g02680	AT2G24630.2	8.18e-29
ostta14g02690	AT3G49600.2	2.4
ostta14g02695	AT1G11240.1	0.008
ostta14g02700	AT1G15690.1	1.1
ostta14g02710	AT1G50000.1	2.13e-35
ostta14g02720	AT2G01970.1	0.0
ostta14g02730	AT1G60730.1	3.7
ostta14g02750	AT4G03430.3	0.0
ostta14g02760	AT2G38130.2	2.96e-57
ostta14g02770	AT4G09800.1	1.71e-83
ostta14g02775	AT4G39540.2	3.37e-29
ostta14g02780	AT4G38350.1	1.39e-19
ostta14g02780	AT4G38350.1	1.98e-11
ostta14g02790	AT1G26670.1	4.29e-04
ostta14g02795	AT3G60810.1	9.00e-46
ostta14g02800	AT4G35780.1	5.30e-52
ostta14g02810	AT5G48120.3	2.87e-19
ostta14g02810	AT5G48120.3	9.79e-09
ostta14g02820	AT5G17160.1	0.61
ostta14g02830	AT5G22950.1	2.34e-28
ostta14g02840	AT1G73750.1	8.34e-38
ostta14g02850	AT5G14580.1	3.5
ostta14g02860	AT3G17940.1	4.09e-58
ostta14g02870	AT1G11890.1	1.55e-81
ostta14g02880	AT5G27490.1	6.74e-37
ostta14g02890	AT3G02780.1	6.54e-55
ostta14g02900	AT4G23940.1	1.2
ostta14g02910	AT5G16800.1	0.19
ostta14g02920	AT3G27000.1	0.0
ostta14g02930	AT5G08540.1	9.48e-35
ostta14g02935	AT2G32600.1	3.12e-94
ostta14g02940	AT5G57390.1	0.056
ostta14g02945	AT1G14400.2	2.03e-90
ostta14g02950	AT4G12740.2	3.10e-72
ostta14g02960	AT5G11860.5	1.73e-76
ostta14g02970	AT1G80560.1	9.76e-177
ostta14g02980	AT4G01840.1	1.08e-17
ostta14g02990	AT2G25170.4	0.48
ostta14g03000	AT3G01460.1	7.6
ostta14g03010	AT3G06190.1	2.60e-70
ostta14g03020	AT4G10550.4	0.93
ostta14g03030	AT4G19970.1	0.002
ostta14g03040	AT1G30410.3	0.14
ostta14g03050	AT1G80600.1	7.80e-157
ostta14g03060	AT1G76590.1	2.13e-28
ostta14g03070	AT1G15490.2	1.3
ostta14g03080	AT4G34830.1	8.21e-34
ostta14g03080	AT4G34830.1	3.54e-17
ostta14g03080	AT4G34830.1	2.77e-13
ostta14g03080	AT4G34830.1	2.24e-09
ostta14g03080	AT4G34830.1	0.064
ostta14g03080	AT4G34830.1	6.4
ostta15g00010	AT1G48270.2	1.09e-06
ostta15g00020	AT3G21820.1	2.89e-98
ostta15g00030	AT2G40360.2	0.078
ostta15g00035	AT4G18460.1	4.36e-40
ostta15g00040	AT1G11390.1	1.46e-76
ostta15g00045	AT3G60245.1	3.52e-48
ostta15g00050	AT5G17240.2	4.04e-23
ostta15g00060	AT3G20330.2	1.28e-151
ostta15g00070	AT5G11100.1	9.84e-10
ostta15g00080	AT5G59610.2	7.01e-08
ostta15g00090	AT1G79230.3	8.64e-83
ostta15g00100	AT3G21550.1	2.7
ostta15g00110	AT1G10210.3	1.25e-136
ostta15g00120	AT4G31050.1	6.09e-55
ostta15g00130	AT3G59220.1	2.06e-36
ostta15g00140	AT3G11325.2	0.32
ostta15g00150	AT4G09320.1	2.88e-76
ostta15g00160	AT2G02590.1	1.5
ostta15g00170	AT3G10330.1	8.88e-70
ostta15g00180	AT2G47650.1	0.0
ostta15g00190	AT4G21120.1	4.09e-98
ostta15g00195	AT2G19220.1	5.2
ostta15g00200	AT1G48170.1	6.89e-12
ostta15g00210	AT1G71430.1	0.003
ostta15g00220	AT1G16445.1	7.16e-21
ostta15g00230	AT1G02010.5	1.23e-98
ostta15g00240	AT3G26980.1	0.99
ostta15g00250	AT3G11830.1	0.0
ostta15g00270	AT2G42690.1	0.42
ostta15g00280	AT5G15890.1	0.25
ostta15g00290	AT1G15350.6	5.22e-11
ostta15g00300	AT4G10070.1	1.31e-08
ostta15g00300	AT4G10070.1	0.022
ostta15g00310	AT5G56360.1	1.81e-26
ostta15g00320	AT3G15352.2	1.05e-11
ostta15g00330	AT3G44880.1	5.58e-74
ostta15g00340	AT1G17450.2	0.42
ostta15g00350	AT1G64040.1	4.03e-173
ostta15g00370	AT2G07280.1	0.051
ostta15g00375	AT2G39250.2	1.42e-06
ostta15g00380	AT3G58830.1	6.36e-55
ostta15g00390	AT5G13650.1	0.0
ostta15g00400	AT3G06540.1	1.14e-47
ostta15g00405	AT4G33060.1	2.79e-100
ostta15g00410	AT5G50320.1	0.0
ostta15g00420	AT3G26340.1	1.26e-127
ostta15g00430	AT5G61140.2	6.1
ostta15g00440	AT5G63440.2	8.86e-31
ostta15g00450	AT2G17510.1	1.67e-124
ostta15g00460	AT1G69880.1	0.050
ostta15g00470	AT5G50460.1	2.02e-28
ostta15g00480	AT2G33240.8	1.82e-08
ostta15g00480	AT2G33240.8	7.95e-05
ostta15g00480	AT2G33240.8	2.9
ostta15g00485	AT5G08530.1	0.0
ostta15g00490	AT1G60200.4	4.46e-17
ostta15g00500	AT5G42910.1	7.7
ostta15g00510	AT5G20470.1	0.062
ostta15g00530	AT1G08750.3	2.51e-94
ostta15g00540	AT1G68820.3	5.9
ostta15g00560	AT4G08550.2	9.11e-49
ostta15g00570	AT4G11860.1	5.85e-22
ostta15g00570	AT4G11860.1	3.52e-14
ostta15g00575	AT3G49980.2	0.21
ostta15g00580	AT2G46090.1	0.31
ostta15g00590	AT3G11950.5	5.98e-05
ostta15g00590	AT3G11950.5	0.008
ostta15g00600	AT2G16390.1	0.65
ostta15g00610	AT1G15500.1	2.64e-92
ostta15g00620	AT5G52520.1	0.0
ostta15g00630	AT1G33410.2	2.81e-24
ostta15g00630	AT1G33410.2	0.50
ostta15g00640	AT3G54540.2	5.96e-44
ostta15g00640	AT3G54540.2	1.15e-16
ostta15g00640	AT3G54540.2	1.16e-12
ostta15g00640	AT3G54540.2	0.002
ostta15g00640	AT3G54540.2	0.007
ostta15g00650	AT5G40650.1	5.40e-123
ostta15g00660	AT3G50370.1	0.57
ostta15g00670	AT3G54180.1	5.03e-158
ostta15g00680	AT4G15110.1	1.20e-169
ostta15g00690	AT1G17460.1	1.29e-12
ostta15g00690	AT1G17460.1	1.41e-08
ostta15g00700	AT3G20440.2	1.9
ostta15g00720	AT1G02850.3	1.4
ostta15g00730	AT1G10270.1	0.14
ostta15g00730	AT1G10270.1	3.8
ostta15g00740	AT3G56990.1	6.55e-171
ostta15g00750	AT1G55000.3	1.4
ostta15g00760	AT1G17070.1	1.10e-131
ostta15g00765	AT5G62030.1	7.76e-149
ostta15g00770	AT3G23255.2	8.04e-17
ostta15g00780	AT1G61040.3	0.93
ostta15g00790	AT1G44910.1	1.11e-33
ostta15g00790	AT1G44910.1	9.60e-20
ostta15g00800	AT2G36660.1	7.30e-27
ostta15g00800	AT2G36660.1	1.33e-15
ostta15g00800	AT2G36660.1	3.35e-13
ostta15g00810	AT1G01630.1	2.7
ostta15g00820	AT4G27630.6	2.18e-63
ostta15g00830	AT3G01120.1	1.03e-51
ostta15g00840	AT1G28420.1	9.03e-09
ostta15g00850	AT1G20480.1	0.46
ostta15g00860	AT2G01640.2	9.42e-07
ostta15g00870	AT5G23200.1	1.64e-37
ostta15g00880	AT3G55850.6	1.24e-74
ostta15g00890	AT1G21640.1	1.72e-107
ostta15g00890	AT1G21640.1	8.41e-16
ostta15g00900	AT3G63140.1	9.83e-129
ostta15g00910	AT1G17450.1	1.3
ostta15g00920	AT3G20810.1	6.71e-10
ostta15g00930	AT2G33800.1	5.89e-61
ostta15g00940	AT3G27610.1	1.69e-45
ostta15g00950	AT3G05090.3	3.84e-99
ostta15g00955	AT3G17390.1	0.0
ostta15g00960	AT5G49730.1	0.57
ostta15g00970	AT3G08980.4	0.004
ostta15g00980	AT3G51980.1	1.07e-13
ostta15g00990	AT1G52230.1	4.08e-22
ostta15g01000	AT1G04400.2	6.26e-48
ostta15g01010	AT2G42910.1	7.90e-142
ostta15g01020	AT4G18230.3	6.97e-40
ostta15g01030	AT1G68100.1	2.05e-31
ostta15g01050	AT1G78130.1	1.20e-10
ostta15g01060	AT2G36270.3	3.28e-04
ostta15g01070	AT3G55220.1	6.2
ostta15g01075	AT4G40045.1	0.13
ostta15g01080	AT5G47240.1	4.13e-65
ostta15g01090	AT4G19130.1	8.41e-109
ostta15g01100	AT3G46450.3	5.59e-08
ostta15g01105	AT4G04330.1	5.48e-04
ostta15g01110	AT5G01220.1	1.18e-114
ostta15g01120	AT3G23633.2	0.004
ostta15g01130	AT5G66930.2	8.11e-29
ostta15g01140	AT2G46210.1	4.59e-113
ostta15g01150	AT3G51130.1	0.17
ostta15g01160	AT5G39740.2	1.74e-107
ostta15g01170	AT5G53070.1	1.38e-13
ostta15g01180	AT1G70600.1	2.13e-70
ostta15g01190	AT4G14276.1	2.8
ostta15g01200	AT3G51850.1	1.25e-93
ostta15g01210	AT3G12290.1	4.03e-141
ostta15g01220	AT4G32700.2	4.36e-79
ostta15g01230	AT5G11450.2	8.43e-36
ostta15g01240	AT3G58560.1	3.54e-18
ostta15g01240	AT3G58560.1	1.6
ostta15g01250	AT1G15960.1	1.40e-125
ostta15g01260	AT3G21430.4	2.62e-30
ostta15g01265	AT1G33980.1	6.73e-06
ostta15g01270	AT1G08520.1	1.76e-64
ostta15g01270	AT1G08520.1	3.75e-55
ostta15g01280	AT1G50900.1	8.49e-41
ostta15g01290	AT1G49490.1	2.3
ostta15g01300	AT2G47990.1	1.05e-78
ostta15g01310	AT3G43700.2	0.016
ostta15g01325	AT2G06040.1	1.8
ostta15g01330	AT5G10190.1	6.07e-14
ostta15g01340	AT2G41530.1	1.50e-82
ostta15g01350	AT5G43940.1	9.61e-176
ostta15g01360	AT1G12400.2	1.84e-10
ostta15g01370	AT1G56345.1	4.63e-32
ostta15g01380	AT5G05200.1	1.10e-159
ostta15g01390	AT5G14105.1	1.82e-09
ostta15g01400	AT2G32295.2	1.59e-63
ostta15g01410	AT5G67560.1	1.20e-68
ostta15g01420	AT5G18700.1	5.53e-155
ostta15g01430	AT4G32730.5	1.32e-13
ostta15g01430	AT4G32730.5	2.24e-07
ostta15g01440	AT3G56660.1	0.020
ostta15g01450	AT3G43240.1	1.46e-11
ostta15g01460	AT5G61780.1	4.21e-175
ostta15g01470	AT5G46290.1	1.03e-167
ostta15g01480	AT4G37270.1	1.86e-108
ostta15g01490	AT4G25420.1	0.59
ostta15g01495	AT5G40080.1	4.26e-08
ostta15g01500	AT5G46850.3	0.15
ostta15g01510	AT5G58840.2	0.11
ostta15g01520	AT1G48090.6	1.17e-41
ostta15g01520	AT1G48090.6	4.13e-24
ostta15g01520	AT1G48090.6	2.28e-20
ostta15g01520	AT1G48090.6	1.68e-04
ostta15g01520	AT1G48090.6	1.80e-04
ostta15g01520	AT1G48090.6	0.030
ostta15g01530	AT4G36520.1	0.82
ostta15g01540	AT3G26290.2	0.11
ostta15g01550	AT3G09080.3	3.2
ostta15g01560	AT2G34357.1	1.60e-117
ostta15g01570	AT4G36580.1	0.037
ostta15g01580	AT3G58000.1	0.61
ostta15g01590	AT1G55480.1	5.82e-06
ostta15g01610	AT2G37990.1	2.96e-37
ostta15g01620	AT2G42270.1	1.9
ostta15g01630	AT4G32850.3	1.06e-138
ostta15g01640	AT4G33380.1	2.76e-16
ostta15g01650	AT2G17020.1	0.001
ostta15g01660	AT4G03115.1	2.00e-29
ostta15g01670	AT4G23250.3	1.3
ostta15g01680	AT2G35035.1	8.94e-39
ostta15g01690	AT2G34470.1	8.53e-110
ostta15g01700	AT1G67550.1	0.0
ostta15g01710	AT5G45380.1	0.0
ostta15g01720	AT1G21840.2	1.30e-21
ostta15g01730	AT1G64550.1	1.25e-160
ostta15g01735	AT4G17410.5	5.2
ostta15g01740	AT3G53090.2	1.40e-132
ostta15g01750	AT5G17930.1	6.80e-94
ostta15g01760	AT4G21460.1	3.08e-15
ostta15g01770	AT5G46110.4	5.41e-108
ostta15g01780	AT3G01060.1	2.44e-89
ostta15g01790	AT3G27120.1	2.33e-27
ostta15g01800	AT5G46290.1	0.012
ostta15g01810	AT3G27120.1	6.76e-98
ostta15g01820	AT5G60160.1	0.0
ostta15g01830	AT5G25780.1	0.0
ostta15g01840	AT5G27990.2	1.23e-17
ostta15g01850	AT5G18660.1	3.38e-142
ostta15g01860	AT4G26750.1	1.03e-35
ostta15g01860	AT4G26750.1	0.065
ostta15g01870	AT3G05670.3	2.33e-27
ostta15g01880	AT1G15470.2	0.53
ostta15g01890	AT1G62640.2	3.98e-120
ostta15g01900	AT1G04190.1	2.63e-22
ostta15g01910	AT5G07120.3	0.65
ostta15g01920	AT5G57240.5	2.87e-22
ostta15g01930	AT3G15660.2	5.29e-50
ostta15g01940	AT3G11290.2	7.9
ostta15g01950	AT5G56510.6	1.14e-112
ostta15g01960	AT1G67960.1	2.05e-55
ostta15g01970	AT5G07120.2	8.44e-75
ostta15g01980	AT3G62720.2	2.31e-07
ostta15g01990	AT4G04780.1	8.25e-12
ostta15g02000	AT5G47890.1	1.51e-25
ostta15g02010	AT5G28060.1	3.27e-56
ostta15g02020	AT1G29310.2	0.0
ostta15g02030	AT3G24315.1	5.66e-22
ostta15g02040	AT2G39410.2	3.0
ostta15g02050	AT3G14172.1	0.90
ostta15g02060	AT1G49450.1	1.03e-08
ostta15g02060	AT1G49450.1	0.035
ostta15g02060	AT1G49450.1	1.4
ostta15g02070	AT3G02870.1	2.01e-43
ostta15g02080	AT5G13470.1	1.20e-04
ostta15g02090	AT4G29590.1	7.49e-107
ostta15g02100	AT1G60690.1	5.1
ostta15g02110	AT2G37870.1	0.54
ostta15g02120	AT5G22080.1	2.92e-46
ostta15g02130	AT3G06670.1	8.11e-132
ostta15g02140	AT4G01180.1	0.50
ostta15g02150	AT4G27120.3	2.18e-08
ostta15g02160	AT1G64680.1	1.21e-46
ostta15g02170	AT5G41020.1	7.58e-25
ostta15g02180	AT2G26650.1	1.21e-17
ostta15g02190	AT5G19620.1	2.3
ostta15g02200	AT1G05190.1	5.90e-67
ostta15g02207	AT1G69800.2	0.14
ostta15g02210	AT5G26760.1	0.007
ostta15g02220	AT5G67270.1	4.97e-71
ostta15g02230	AT2G17900.1	1.34e-08
ostta15g02235	AT5G18900.1	2.72e-62
ostta15g02240	AT2G18915.2	3.2
ostta15g02250	AT2G35660.3	3.05e-10
ostta15g02260	AT4G04710.1	0.074
ostta15g02270	AT2G20830.6	3.7
ostta15g02280	AT3G19840.1	0.54
ostta15g02290	AT2G27710.4	1.52e-20
ostta15g02300	AT3G19770.1	1.58e-68
ostta15g02300	AT3G19770.1	1.77e-05
ostta15g02310	AT5G12130.2	3.40e-90
ostta15g02320	AT2G19870.1	1.17e-69
ostta15g02325	AT1G33680.1	2.03e-14
ostta15g02325	AT1G33680.1	2.21e-10
ostta15g02325	AT1G33680.1	0.002
ostta15g02330	AT2G02955.1	5.34e-18
ostta15g02340	AT4G30990.1	1.3
ostta15g02350	AT1G73980.3	0.0
ostta15g02360	AT1G79850.1	8.59e-12
ostta15g02370	AT3G04490.4	1.07e-144
ostta15g02380	AT2G32160.2	0.26
ostta15g02385	AT1G69526.2	2.31e-51
ostta15g02390	AT1G14030.1	1.53e-06
ostta15g02400	AT2G37290.1	1.6
ostta15g02410	AT3G57890.1	8.34e-46
ostta15g02420	AT1G01940.1	1.52e-69
ostta15g02430	AT2G31170.3	0.067
ostta15g02440	AT1G15140.1	3.36e-04
ostta15g02450	AT3G54540.2	0.0
ostta15g02455	AT4G14605.2	6.18e-11
ostta15g02455	AT4G14605.2	0.007
ostta15g02460	AT5G17250.1	7.53e-102
ostta15g02470	AT1G56300.2	7.05e-05
ostta15g02475	AT1G21630.2	0.18
ostta15g02480	AT1G54310.2	5.9
ostta15g02490	AT4G32510.1	0.31
ostta15g02500	AT1G33270.1	1.57e-15
ostta15g02510	AT3G03940.1	4.5
ostta15g02520	AT5G51820.1	0.0
ostta15g02530	AT4G09550.2	4.12e-13
ostta15g02540	AT1G59620.2	7.5
ostta15g02550	AT4G13010.1	1.74e-29
ostta15g02555	AT1G30910.1	4.57e-37
ostta15g02560	AT5G36790.3	4.27e-54
ostta15g02570	AT5G37630.1	3.27e-81
ostta15g02580	AT2G32450.1	2.56e-04
ostta15g02590	AT4G11390.2	0.34
ostta15g02620	AT5G40660.1	2.20e-43
ostta15g02630	AT1G11740.1	7.88e-08
ostta15g02640	AT1G12244.1	7.90e-05
ostta15g02650	AT5G49990.4	0.92
ostta15g02660	AT5G61330.3	2.15e-40
ostta15g02670	AT1G03130.1	3.35e-78
ostta15g02680	AT3G56940.1	0.0
ostta15g02690	AT4G39050.1	6.4
ostta15g02700	AT5G13190.1	0.035
ostta15g02710	AT1G10870.2	0.22
ostta15g02720	AT4G00234.1	7.5
ostta15g02730	AT1G04190.1	2.05e-05
ostta15g02740	AT5G08390.1	1.92e-12
ostta15g02740	AT5G08390.1	9.2
ostta15g02750	AT1G20693.3	3.02e-08
ostta15g02750	AT1G20693.3	9.9
ostta15g02760	AT2G42680.1	4.97e-41
ostta15g02770	AT3G62450.1	1.50e-06
ostta15g02780	AT3G28970.1	2.40e-06
ostta15g02790	AT5G05600.1	5.5
ostta15g02795	AT5G57950.1	6.69e-26
ostta15g02800	AT5G22320.1	8.07e-21
ostta15g02805	AT2G02180.1	8.76e-29
ostta15g02810	AT3G55610.2	4.28e-23
ostta15g02820	AT2G37560.1	4.98e-83
ostta15g02830	AT1G52510.1	9.21e-18
ostta15g02840	AT3G16620.1	6.75e-110
ostta15g02840	AT3G16620.1	1.12e-61
ostta15g02850	AT1G14000.1	2.18e-81
ostta15g02860	AT5G57300.4	0.042
ostta15g02870	AT3G53020.1	8.46e-47
ostta15g02875	AT4G08280.3	9.07e-10
ostta15g02880	AT2G31450.1	5.15e-32
ostta15g02890	AT3G19830.4	2.65e-14
ostta15g02900	AT1G32470.1	6.33e-49
ostta15g02905	AT1G05205.1	1.13e-21
ostta15g02910	AT2G34180.1	3.9
ostta15g02920	AT3G05610.1	2.6
ostta15g02930	AT1G50380.2	7.19e-147
ostta16g00010	AT5G42825.1	0.93
ostta16g00020	AT1G79350.1	1.30e-101
ostta16g00020	AT1G79350.1	3.69e-99
ostta16g00030	AT5G64240.2	1.99e-12
ostta16g00040	AT1G64400.1	7.70e-48
ostta16g00050	AT1G24610.1	2.64e-61
ostta16g00060	AT4G32390.1	1.09e-107
ostta16g00070	AT3G61110.1	2.56e-53
ostta16g00080	AT5G11100.1	0.75
ostta16g00080	AT5G11100.1	8.9
ostta16g00090	AT2G04620.1	0.61
ostta16g00100	AT5G38720.2	3.73e-20
ostta16g00110	AT5G06850.1	1.1
ostta16g00120	AT3G13170.1	0.41
ostta16g00130	AT5G47950.1	5.9
ostta16g00150	AT1G19250.1	6.1
ostta16g00160	AT5G21930.2	0.019
ostta16g00170	AT5G58070.1	7.08e-05
ostta16g00180	AT3G02280.3	6.85e-160
ostta16g00190	AT2G30900.2	4.7
ostta16g00200	AT1G47550.2	4.22e-07
ostta16g00210	AT2G32590.1	8.25e-92
ostta16g00220	AT2G25290.4	2.16e-41
ostta16g00230	AT1G76380.2	0.016
ostta16g00240	AT1G67580.2	2.49e-142
ostta16g00250	AT1G27900.1	0.0
ostta16g00260	AT1G04190.1	2.58e-04
ostta16g00270	AT1G14650.3	2.75e-12
ostta16g00270	AT1G14650.3	2.56e-06
ostta16g00280	AT5G46290.1	4.3
ostta16g00290	AT5G09650.1	1.62e-98
ostta16g00300	AT2G27100.1	3.75e-30
ostta16g00310	AT2G40030.2	2.3
ostta16g00320	AT1G18170.1	2.84e-15
ostta16g00330	AT1G07320.4	2.74e-57
ostta16g00340	AT2G45830.4	0.49
ostta16g00350	AT4G03470.1	2.8
ostta16g00360	AT3G24010.1	3.05e-27
ostta16g00370	AT1G29260.1	0.76
ostta16g00380	AT1G64970.1	8.42e-112
ostta16g00390	AT3G59810.3	4.30e-41
ostta16g00400	AT5G16210.1	2.86e-12
ostta16g00400	AT5G16210.1	5.30e-07
ostta16g00405	AT4G36420.1	3.53e-28
ostta16g00410	AT4G15980.1	1.3
ostta16g00420	AT2G04700.3	4.82e-69
ostta16g00430	AT3G12110.1	0.0
ostta16g00440	AT1G69830.1	5.51e-137
ostta16g00450	AT5G01530.1	5.66e-27
