Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta04g00570	-	4	-	93669	95174	32.144753	59.836388	70.536102
ostta04g00580	-	4	+	95893	99669	27.216839	50.663239	59.722649
ostta04g00590	-	4	+	99780	100703	9.145021	17.023153	20.067169
ostta04g00600	-	4	-	100749	101186	88.648399	165.016052	194.523605
ostta04g00610	-	4	+	101359	103311	38.248848	71.198959	83.930489
ostta04g00620	-	4	+	103386	104265	17.531776	32.634819	38.470455
ostta04g00630	-	4	-	104282	105178	26.313267	48.981274	57.739918
ostta04g00640	-	4	-	105347	106513	8.288774	15.429276	18.188282
ostta04g00650	-	4	-	106614	107327	21.313726	39.674793	46.769291
ostta04g00660	-	4	+	107383	108189	10.327138	19.223625	22.661119
ostta04g00670	-	4	-	108214	109590	4.431373	8.248854	9.723883
ostta04g00680	-	4	-	109753	112088	17.075619	31.785696	37.469494
ostta04g00690	-	4	+	112166	113378	0.199488	0.371340	0.437742
ostta04g00700	-	4	+	113742	116654	17.497425	32.570877	38.395077
ostta04g00710	-	4	-	116704	117402	12.565093	23.389503	27.571926
ostta04g00720	-	4	+	117535	119490	12.001021	22.339502	26.334167
ostta04g00730	-	4	+	119663	120790	82.523933	153.615555	181.084518
ostta04g00740	-	4	+	120914	122708	19.512684	36.322212	42.817215
ostta04g00750	-	4	+	122799	125504	14.096083	26.239389	30.931419
ostta04g00760	-	4	+	125650	129469	20.563494	38.278259	45.123035
ostta04g00770	-	4	+	129615	132047	12.458282	23.190678	27.337547
ostta04g00780	-	4	-	132072	133688	10.076685	18.757414	22.111544
ostta04g00790	-	4	+	133733	134647	10.180327	18.950340	22.338968
ostta04g00800	-	4	-	134713	141444	12.596479	23.447927	27.640797
ostta04g00810	-	4	-	141569	142714	10.655323	19.834530	23.381266
ostta04g00815	-	4	-	142869	143444	15.079861	28.070658	33.090149
ostta04g00820	-	4	-	143658	145673	15.308036	28.495399	33.590839
ostta04g00830	-	4	+	146071	147060	65.598991	122.110344	143.945648
ostta04g00840	-	4	-	147106	149502	23.650396	44.024426	51.896709
ostta04g00850	-	4	+	149573	151300	12.552083	23.365286	27.543377
ostta04g00860	-	4	-	151332	152378	23.632282	43.990707	51.856960
ostta04g00870	-	4	+	152458	155799	34.849789	64.871719	76.471840
ostta04g00880	-	4	-	155936	158683	30.315502	56.431297	66.522133
ostta04g00890	-	4	+	158801	159331	2.790960	5.195280	6.124279
ostta04g00900	-	4	-	159405	161009	44.984425	83.737015	98.710548
ostta04g00910	-	4	+	161021	164872	17.717075	32.979748	38.877064
ostta04g00920	-	4	+	164942	166123	8.574450	15.961053	18.815149
ostta04g00930	-	4	+	167088	168668	19.489563	36.279171	42.766476
ostta04g00940	-	4	+	168754	169515	5.576116	10.379755	12.235824
ostta04g00950	-	4	+	169826	170629	31.973881	59.518314	70.161156
ostta04g00960	-	4	-	170737	174228	31.731386	59.066921	69.629044
ostta04g00970	-	4	+	174637	176563	23.315489	43.401009	51.161812
ostta04g00990	-	4	-	176662	177657	7.359438	13.699348	16.149015
ostta04g01000	-	4	-	177767	179554	11.210291	20.867584	24.599047
ostta04g01010	-	4	+	179836	180849	124.378670	231.526764	272.927521
ostta04g01020	-	4	-	180992	181966	0.375385	0.698767	0.823718
ostta04g01030	-	4	+	182177	183913	33.966610	63.227715	74.533852
ostta04g01040	-	4	+	184046	185020	67.605125	125.844696	148.347778
ostta04g01050	-	4	+	185176	187617	13.093776	24.373627	28.732029
ostta04g01060	-	4	+	187684	188055	4.998656	9.304832	10.968687
ostta04g01070	-	4	-	188220	188945	44.635059	83.086678	97.943932
ostta04g01080	-	4	+	188992	189693	13.615385	25.344585	29.876610
ostta04g01090	-	4	-	189769	190387	0.000000	0.000000	0.000000
ostta04g01100	-	4	-	190783	191661	72.941978	135.779068	160.058563
ostta04g01110	-	4	+	191764	192492	9.100137	16.939602	19.968679
ostta04g01120	-	4	-	192525	194684	45.645370	84.967339	100.160881
ostta04g01130	-	4	+	194953	195774	110.665451	206.000061	242.836212
ostta04g01140	-	4	-	195877	197406	46.968628	87.430534	103.064537
ostta04g01150	-	4	+	198214	199652	188.564438	351.006439	413.772064
ostta04g01160	-	4	+	200164	203205	31.816896	59.226093	69.816681
ostta04g01170	-	4	+	203298	204143	2.904255	5.406174	6.372886
ostta04g01180	-	4	+	204391	207162	14.202021	26.436590	31.163881
ostta04g01190	-	4	+	207237	208637	14.581727	27.143400	31.997080
ostta04g01200	-	4	+	208720	209502	5.928480	11.035669	13.009026
ostta04g01210	-	4	+	209763	210701	108.884987	202.685776	238.929291
ostta04g01220	-	4	-	210864	211718	57.851456	107.688568	126.945023
ostta04g01230	-	4	+	211851	212861	29.738873	55.357922	65.256813
ostta04g01240	-	4	-	212937	214175	27.443907	51.085918	60.220909
ostta04g01250	-	4	-	214332	216491	47.293053	88.034439	103.776436
ostta04g01260	-	4	+	216682	218329	18.259439	33.989338	40.067188
ostta04g01270	-	4	-	218518	219690	271.175873	504.784882	595.048584
ostta04g01280	-	4	-	219876	222101	17.477539	32.533859	38.351440
ostta04g01290	-	4	+	222357	223004	17.993828	33.494915	39.484348
ostta04g01300	-	4	-	223120	236370	9.687118	18.032248	21.256706
ostta04g01310	-	4	+	236737	237712	487.016022	906.564087	1068.672485
ostta04g01320	-	4	+	238020	240017	11.186687	20.823647	24.547253
ostta04g01330	-	4	-	240079	240822	48.470428	90.226097	106.359978
ostta04g01340	-	4	-	241085	241838	28.558214	53.160168	62.666065
ostta04g01350	-	4	-	242148	243290	24.202099	45.051403	53.107323
ostta04g01360	-	4	+	243763	245280	16.164032	30.088808	35.469177
ostta04g01380	-	4	+	245993	246331	31.138643	57.963551	68.328377
ostta04g01390	-	4	-	246377	248119	23.456684	43.663837	51.471642
ostta04g01400	-	4	+	248223	248971	337.989777	629.156677	741.660217
ostta04g01410	-	4	-	249112	249570	17.076252	31.786875	37.470886
ostta04g01420	-	4	+	249753	252000	12.330693	22.953176	27.057575
ostta04g01440	-	4	+	252268	252582	45.387302	84.486954	99.594597
ostta04g01450	-	4	-	252741	254324	24.458965	45.529549	53.670975
ostta04g01460	-	4	+	254841	256415	24.572063	45.740078	53.919147
ostta04g01470	-	4	+	256535	256852	19.144653	35.637135	42.009636
ostta04g01480	-	4	-	256963	258438	48.436993	90.163857	106.286613
ostta04g01490	-	4	+	259289	260080	469.282837	873.554443	1029.760132
ostta04g01500	-	4	-	260385	261902	118.111992	219.861557	259.176361
ostta04g01510	-	4	+	262391	262753	151.512390	282.035278	332.467743
ostta04g01520	-	4	-	262893	263459	7.135802	13.283058	15.658285
ostta04g01530	-	4	+	263800	265602	73.160843	136.186478	160.538818
ostta04g01540	-	4	+	265732	266991	9.421429	17.537676	20.673698
ostta04g01550	-	4	+	267062	268441	12.676087	23.596115	27.815483
ostta04g01560	-	4	+	268564	269631	18.881086	35.146511	41.431282
ostta04g01570	-	4	+	270000	274100	60.773727	113.128273	133.357452
ostta04g01580	-	4	-	274268	275020	17.264277	32.136879	37.883472
ostta04g01590	-	4	+	275202	275438	21.843882	40.661659	47.932625
ostta04g01600	-	4	+	275462	276130	30.526159	56.823429	66.984383
ostta04g01610	-	4	+	276348	277868	29.601578	55.102352	64.955551
ostta04g01620	-	4	-	277960	279049	74.064308	137.868240	162.521332
ostta04g01630	-	4	+	279064	279363	153.756668	286.212921	337.392456
ostta04g01640	-	4	-	279388	280171	153.835083	286.358887	337.564514
ostta04g01650	-	4	+	280548	283655	31.469112	58.578709	69.053528
ostta04g01660	-	4	-	283734	287039	36.812160	68.524612	80.777924
ostta04g01670	-	4	+	287285	288205	35.490772	66.064888	77.878365
ostta04g01680	-	4	-	288257	290017	9.032368	16.813454	19.819971
ostta04g01690	-	4	+	290227	290751	12.638095	23.525394	27.732117
ostta04g01700	-	4	-	290814	291533	4.029167	7.500161	8.841311
ostta04g01710	-	4	-	291632	294132	13.580765	25.280144	29.800642
ostta04g01720	-	4	-	294373	295425	10.348528	19.263439	22.708057
ostta04g01730	-	4	-	295631	296629	119.083084	221.669205	261.307251
ostta04g01740	-	4	+	296972	297700	17.448410	32.479633	38.287521
ostta04g01745	-	4	-	297697	299028	8.051132	14.986916	17.666819
ostta04g01750	-	4	-	299103	300560	13.369684	24.887222	29.337461
ostta04g01760	-	4	-	300761	301339	234.202072	435.959381	513.916016
ostta04g01770	-	4	+	302044	304767	11.837005	22.034191	25.974262
ostta04g01780	-	4	-	304801	305349	25.983606	48.367619	57.016533
ostta04g01790	-	4	+	305760	306958	426.112061	793.193420	935.029297
ostta04g01800	-	4	-	307201	308010	12.909877	24.031307	28.328495
ostta04g01810	-	4	+	308174	309101	51.122807	95.163406	112.180168
ostta04g01820	-	4	+	309346	310296	36.624607	68.175484	80.366371
ostta04g01830	-	4	-	310366	314703	24.017059	44.706959	52.701290
ostta04g01840	-	4	+	315003	318560	22.788202	42.419483	50.004772
ostta04g01845	-	4	+	318638	320098	9.081793	16.905455	19.928425
ostta04g01850	-	4	-	320145	322823	30.328108	56.454762	66.549797
ostta04g01860	-	4	+	323336	324569	280.294434	521.758728	615.057678
ostta04g01870	-	4	+	324822	326087	5.349921	9.958700	11.739477
ostta04g01880	-	4	-	326181	327616	39.634090	73.777542	86.970169
ostta04g01900	-	4	+	328319	331837	2.787440	5.188727	6.116556
ostta04g01910	-	4	+	331966	332826	17.557491	32.682686	38.526882
ostta04g01920	-	4	-	332865	336317	22.290182	41.492432	48.911953
ostta04g01930	-	4	-	336585	337739	20.073593	37.366325	44.048035
ostta04g01940	-	4	-	337847	339913	2.359458	4.392053	5.177423
ostta04g01950	-	4	+	340164	340832	0.361734	0.673356	0.793763
ostta04g01960	-	4	-	340988	343981	3.971610	7.393020	8.715012
ostta04g01970	-	4	-	344082	345229	5.165720	9.615816	11.335280
ostta04g01980	-	4	+	345513	348491	90.261833	168.019394	198.063995
ostta04g01990	-	4	+	348668	350611	10.841564	20.181211	23.789940
ostta04g01995	-	4	-	350635	351975	8.108129	15.093012	17.791887
ostta04g02000	-	4	-	352041	353987	19.214176	35.766552	42.162189
ostta04g02010	-	4	+	354384	356105	25.576654	47.610092	56.123550
ostta04g02020	-	4	-	356358	357467	1.941441	3.613928	4.260157
ostta04g02030	-	4	+	357790	360774	0.424121	0.789487	0.930660
ostta04g02040	-	4	+	360954	363518	53.217934	99.063416	116.777557
ostta04g02050	-	4	+	363681	366869	5.355911	9.969850	11.752622
ostta04g02060	-	4	+	366950	367987	11.416184	21.250849	25.050844
ostta04g02070	-	4	-	368043	368426	17.367188	32.328442	38.109295
ostta04g02080	-	4	-	368465	369655	92.010078	171.273697	201.900223
ostta04g02090	-	4	+	370231	374796	395.654968	736.498535	868.196472
ostta04g02100	-	4	+	375235	378094	14.410393	26.824467	31.621119
ostta04g02105	-	4	-	378165	378878	20.007002	37.242371	43.901909
ostta04g02110	-	4	-	379102	380640	98.167641	182.735809	215.411926
ostta04g02120	-	4	+	380809	381195	0.981912	1.827797	2.154636
ostta04g02130	-	4	-	381333	384710	75.643723	140.808273	165.987076
ostta04g02140	-	4	-	385102	388518	15.511853	28.874798	34.038082
ostta04g02150	-	4	-	388683	391172	24.883133	46.319122	54.601734
ostta04g02160	-	4	+	391477	392160	47.682018	88.758492	104.629951
ostta04g02170	-	4	-	392293	392931	3.250391	6.050495	7.132421
ostta04g02180	-	4	+	393162	393701	107.235985	199.616211	235.310837
ostta04g02190	-	4	+	394326	394697	7.370968	13.720812	16.174316
ostta04g02200	-	4	+	394957	407490	22.947184	42.715416	50.353630
ostta04g02210	-	4	+	408071	410575	7.774850	14.472625	17.060566
ostta04g02220	-	4	+	410767	411516	10.713333	19.942513	23.508558
ostta04g02230	-	4	-	411588	412103	44.693798	83.196022	98.072823
ostta04g02240	-	4	+	412724	414100	44.588234	82.999512	97.841171
ostta04g02250	-	4	+	414570	415409	28.919048	53.831848	63.457855
ostta04g02260	-	4	+	415494	416579	6.236648	11.609313	13.685246
ostta04g02270	-	4	-	416646	419633	19.698460	36.668026	43.224869
ostta04g02280	-	4	+	419995	420621	17.100914	31.832783	37.525002
ostta04g02290	-	4	-	420635	423142	13.236446	24.639204	29.045094
ostta04g02300	-	4	-	423239	424006	60.305984	112.257584	132.331070
ostta04g02310	-	4	+	424218	426068	28.055645	52.224648	61.563263
ostta04g02320	-	4	+	426210	426968	43.710144	81.364983	95.914360
ostta04g02330	-	4	-	427014	428471	19.340878	36.002399	42.440216
ostta04g02340	-	4	-	428596	429690	12.698630	23.638079	27.864950
ostta04g02350	-	4	+	429946	431283	37.987293	70.712090	83.356552
ostta04g02360	-	4	-	431374	432303	11.570968	21.538971	25.390490
ostta04g02370	-	4	-	432431	433459	63.151604	117.554611	138.575287
ostta04g02380	-	4	+	433778	434553	97.511963	181.515274	213.973145
ostta04g02390	-	4	-	434618	436993	157.417511	293.027466	345.425507
ostta04g02400	-	4	-	437315	438631	39.156418	72.888367	85.921989
ostta04g02410	-	4	+	438828	439934	13.626920	25.366058	29.901922
ostta04g02420	-	4	+	440313	441140	52.179951	97.131248	114.499893
ostta04g02430	-	4	-	441410	441604	22.030769	41.009544	48.342720
ostta04g02440	-	4	+	442016	442985	41.884537	77.966675	91.908379
ostta04g02450	-	4	-	443109	444128	34.958824	65.074684	76.711098
ostta04g02460	-	4	+	444260	445393	49.656521	92.433960	108.962654
ostta04g02480	-	4	+	446261	447658	31.874105	59.332588	69.942223
ostta04g02490	-	4	+	447993	449690	110.498245	205.688812	242.469315
ostta04g02500	-	4	-	449821	450624	45.440300	84.585609	99.710892
ostta04g02510	-	4	-	450770	452502	711.279846	1324.023804	1560.780762
ostta04g02520	-	4	+	452869	453555	28.245996	52.578983	61.980957
ostta04g02530	-	4	-	453602	455326	25.496231	47.460388	55.947075
ostta04g02540	-	4	+	455416	457164	21.735277	40.459496	47.694313
ostta04g02550	-	4	-	457239	457754	12.122092	22.564873	26.599836
ostta04g02560	-	4	+	458006	458353	14.267241	26.557993	31.306995
ostta04g02570	-	4	-	458410	459063	40.960243	76.246124	89.880180
ostta04g02580	-	4	+	459350	460034	148.572281	276.562347	326.016205
ostta04g02590	-	4	+	460472	461746	49.858040	92.809082	109.404854
ostta04g02600	-	4	-	461864	462559	166.314651	309.589203	364.948792
ostta04g02610	-	4	+	462897	465716	50.277306	93.589531	110.324860
ostta04g02620	-	4	-	465744	466520	20.293436	37.775555	44.530437
ostta04g02630	-	4	+	466550	467932	16.580622	30.864275	36.383312
ostta04g02640	-	4	-	468394	469143	19.934668	37.107719	43.743183
ostta04g02650	-	4	-	469236	471515	35.267105	65.648544	77.387566
ostta04g02660	-	4	+	471638	473377	14.129887	26.302313	31.005596
ostta04g02670	-	4	+	473508	474452	10.038095	18.685581	22.026865
ostta04g02680	-	4	-	474493	475077	3.446154	6.414902	7.561990
ostta04g02690	-	4	+	475315	476067	27.610889	51.396755	60.587330
ostta04g02700	-	4	+	476561	477109	21.586523	40.182594	47.367897
ostta04g02710	-	4	-	477246	477686	145.276642	270.427643	318.784485
ostta04g02720	-	4	+	477874	478977	108.409424	201.800537	237.885757
ostta04g02730	-	4	-	479031	479183	8.098040	15.074232	17.769749
ostta04g02740	-	4	+	479435	480701	213.400787	397.238464	468.271149
ostta04g02750	-	4	-	481033	481392	66.231949	123.288567	145.334564
ostta04g02760	-	4	+	481494	482390	12.755853	23.744595	27.990515
ostta04g02770	-	4	+	482629	484815	25.840538	48.101303	56.702595
ostta04g02780	-	4	-	484879	486348	34.546101	64.306419	75.805450
ostta04g02790	-	4	-	486842	491128	62.904594	117.094810	138.033264
ostta04g02800	-	4	+	491427	491654	20.394737	37.964127	44.752728
ostta04g02810	-	4	-	491667	493085	17.993658	33.494598	39.483974
ostta04g02820	-	4	-	493183	494967	14.741736	27.441252	32.348194
ostta04g02830	-	4	+	495280	500643	22.569351	42.012096	49.524544
ostta04g02840	-	4	+	500976	502328	18.435329	34.316753	40.453148
ostta04g02850	-	4	-	502641	504359	199.445526	371.261230	437.648743
ostta04g02860	-	4	-	504719	510454	15.004533	27.930439	32.924854
ostta04g02870	-	4	+	510592	511674	12.434904	23.147160	27.286249
ostta04g02880	-	4	+	511741	513234	3.323293	6.186199	7.292392
ostta04g02890	-	4	-	513270	514145	5.586758	10.399565	12.259175
ostta04g02900	-	4	+	514218	516542	15.603011	29.044487	34.238113
ostta04g02910	-	4	-	516675	517550	1030.043335	1917.391479	2260.252197
ostta04g02920	-	4	+	518154	520946	11.877551	22.109667	26.063234
ostta04g02930	-	4	-	520974	523073	13.522857	25.172348	29.673573
ostta04g02940	-	4	-	523401	524128	5.861751	10.911455	12.862600
ostta04g02950	-	4	-	524171	524626	11.155702	20.765968	24.479261
ostta04g02960	-	4	-	524798	525488	10.927702	20.341555	23.978954
ostta04g02970	-	4	+	525798	526977	499.853210	930.460083	1096.841553
ostta04g02980	-	4	-	526978	528072	10.400913	19.360954	22.823008
ostta04g02990	-	4	+	528174	528596	11.617022	21.624701	25.491549
ostta04g03000	-	4	+	528720	530135	21.579096	40.168770	47.351597
ostta04g03010	-	4	+	530210	532669	2.417480	4.500059	5.304742
ostta04g03020	-	4	+	532799	533071	128.604401	239.392807	282.200134
ostta04g03030	-	4	+	533656	534846	16.772461	31.221378	36.804268
ostta04g03040	-	4	-	534900	535544	37.944752	70.632889	83.263206
ostta04g03050	-	4	+	535730	537574	32.730080	60.925953	71.820503
ostta04g03060	-	4	-	537959	538377	9.081081	16.904133	19.926863
ostta04g03070	-	4	+	538643	540217	17.412699	32.413158	38.209156
ostta04g03080	-	4	-	540311	541274	453.955933	845.023926	996.127869
ostta04g03090	-	4	-	541503	542015	50.877193	94.706207	111.641205
ostta04g03100	-	4	+	542229	547505	23.692438	44.102684	51.988960
ostta04g03110	-	4	+	547829	552199	28.589109	53.217678	62.733864
ostta04g03120	-	4	-	552252	553088	14.160095	26.358547	31.071882
ostta04g03130	-	4	+	553126	553480	10.363985	19.292213	22.741974
ostta04g03140	-	4	+	553484	554029	16.745420	31.171043	36.744930
ostta04g03150	-	4	-	554047	555219	12.994033	24.187960	28.513161
ostta04g03160	-	4	+	555281	556795	24.251043	45.142513	53.214725
ostta04g03170	-	4	-	556829	558133	25.069733	46.666473	55.011196
ostta04g03180	-	4	-	558366	559232	32.085350	59.725815	70.405754
ostta04g03190	-	4	+	559612	562449	46.937984	87.373497	102.997299
ostta04g03200	-	4	-	562515	564356	14.948969	27.827007	32.802929
ostta04g03210	-	4	+	564399	565398	33.916569	63.134567	74.424049
ostta04g03220	-	4	+	565524	566618	34.105938	63.487068	74.839584
ostta04g03230	-	4	-	566671	567909	31.863600	59.313030	69.919167
ostta04g03240	-	4	-	568002	568550	5.757741	10.717844	12.634368
ostta04g03250	-	4	+	568938	570260	41.130764	76.563545	90.254356
ostta04g03255	-	4	-	570358	570708	24.931623	46.409386	54.708141
ostta04g03260	-	4	-	570831	571605	45.845379	85.339645	100.599770
ostta04g03270	-	4	+	571779	573182	42.022079	78.222702	92.210197
ostta04g03280	-	4	+	573484	574233	18.854666	35.097336	41.373306
ostta04g03290	-	4	+	574414	575274	21.739838	40.467983	47.704319
ostta04g03300	-	4	-	575310	575825	18.375969	34.206253	40.322887
ostta04g03310	-	4	+	575910	577508	45.963100	85.558784	100.858086
ostta04g03320	-	4	-	577615	578307	12.129870	22.579351	26.616903
ostta04g03330	-	4	+	578731	579348	21.530745	40.078766	47.245499
ostta04g03340	-	4	+	579914	582524	8.678766	16.155235	19.044052
ostta04g03350	-	4	-	582546	582872	10.122324	18.842369	22.211691
ostta04g03360	-	4	+	582995	583393	10.375940	19.314468	22.768208
ostta04g03370	-	4	+	583536	584291	15.846560	29.497845	34.772537
ostta04g03380	-	4	-	584324	585871	0.959948	1.786911	2.106440
ostta04g03390	-	4	+	586397	588805	67.951530	126.489517	149.107895
ostta04g03400	-	4	+	588954	589811	99.284386	184.814590	217.862427
ostta04g03410	-	4	-	589954	590202	40.429718	75.258575	88.716034
ostta04g03420	-	4	+	590407	591027	67.481483	125.614540	148.076447
ostta04g03430	-	4	+	591650	592594	1.976720	3.679599	4.337571
ostta04g03440	-	4	+	592842	601742	3.675542	6.841899	8.065342
ostta04g03450	-	4	+	601889	602566	59.001476	109.829285	129.468552
ostta04g03455	-	4	-	602622	605108	6.652594	12.383583	14.597968
ostta04g03460	-	4	-	605275	609102	72.668076	135.269211	159.457535
ostta04g03470	-	4	+	610036	610869	65.659470	122.222923	144.078354
ostta04g03480	-	4	-	610963	611721	11.724638	21.825024	25.727692
ostta04g03490	-	4	+	611938	615686	12.963572	24.131258	28.446320
ostta04g03500	-	4	-	615836	616645	171.693832	319.602356	376.752472
ostta04g03510	-	4	+	617151	618622	495.917633	923.134155	1088.205566
ostta04g03520	-	4	-	618710	619659	255.131393	474.918579	559.841736
ostta04g03530	-	4	-	619856	622507	13.023002	24.241884	28.576729
ostta04g03540	-	4	+	622687	624636	0.888205	1.653364	1.949012
ostta04g03550	-	4	+	624711	626651	32.036064	59.634068	70.297607
ostta04g03560	-	4	+	627026	628483	51.028805	94.988419	111.973892
ostta04g03570	-	4	+	628562	629107	14.417583	26.837852	31.636894
ostta04g03580	-	4	-	629174	630109	11.202991	20.853994	24.583029
ostta04g03590	-	4	-	630296	630958	46.907993	87.317673	102.931488
ostta04g03600	-	4	+	631193	632137	48.296051	89.901489	105.977341
ostta04g03610	-	4	+	632167	632772	51.986797	96.771690	114.076042
ostta04g03620	-	4	-	632899	634373	58.827190	109.504860	129.086105
ostta04g03630	-	4	+	635165	636898	1.909458	3.554393	4.189976
ostta04g03640	-	4	-	636929	637273	23.756521	44.221973	52.129581
ostta04g03650	-	4	+	637452	637880	61.402100	114.297966	134.736298
ostta04g03660	-	4	-	637970	639406	23.107515	43.013870	50.705452
ostta04g03670	-	4	+	639792	640709	33.684097	62.701828	73.913933
ostta04g03680	-	4	-	640740	641582	33.069988	61.558681	72.566376
ostta04g03690	-	4	+	641766	642350	0.080342	0.149554	0.176297
ostta04g03700	-	4	-	642456	643670	7.572016	14.095056	16.615480
ostta04g03710	-	4	+	643876	646413	31.468119	58.576855	69.051346
ostta04g03720	-	4	-	646478	647990	46.455330	86.475052	101.938194
ostta04g03730	-	4	+	648010	648732	29.199171	54.353287	64.072540
ostta04g03740	-	4	-	648861	650540	40.470535	75.334557	88.805603
ostta04g03750	-	4	+	650813	651430	39.129448	72.838165	85.862816
ostta04g03760	-	4	-	651572	652576	70.750252	131.699234	155.249191
ostta04g03770	-	4	+	653032	653508	7.660378	14.259540	16.809376
ostta04g03780	-	4	+	653647	654588	15.181530	28.259914	33.313244
ostta04g03790	-	4	-	654709	655179	18.265392	34.000423	40.080246
ostta04g03800	-	4	+	655380	657776	43.714642	81.373352	95.924225
ostta04g03810	-	4	-	657870	658889	488.675079	909.652405	1072.312988
ostta04g03820	-	4	+	659077	660114	23.399807	43.557964	51.346832
ostta04g03830	-	4	+	660335	661021	5.711791	10.632309	12.533539
ostta04g03840	-	4	-	661213	662427	37.748150	70.266930	82.831787
ostta04g03850	-	4	+	662512	664890	10.967633	20.415884	24.066576
ostta04g03860	-	4	+	665011	665468	29.294765	54.531235	64.282303
ostta04g03870	-	4	-	665518	666807	13.733334	25.564144	30.135429
ostta04g03880	-	4	+	666927	668223	18.862694	35.112278	41.390923
ostta04g03890	-	4	+	668327	670531	5.463039	10.169266	11.987696
ostta04g03900	-	4	-	670653	671999	58.446918	108.796997	128.251663
ostta04g03910	-	4	-	672358	672855	29.610441	55.118851	64.974998
ostta04g03920	-	4	+	672988	674718	14.098209	26.243349	30.936085
ostta04g03930	-	4	-	674754	675995	35.641708	66.345856	78.209572
ostta04g03940	-	4	+	676495	678627	161.427567	300.492065	354.224915
ostta04g03950	-	4	+	678791	680611	60.953873	113.463608	133.752747
ostta04g03960	-	4	+	680816	682781	52.664341	98.032921	115.562798
ostta04g03970	-	4	+	683351	683569	67.095894	124.896774	147.230347
ostta04g03980	-	4	-	683637	684260	15.995193	29.774519	35.098686
ostta04g03990	-	4	+	684317	684850	13.132958	24.446566	28.818007
ostta04g04000	-	4	-	684921	688244	29.064981	54.103497	63.778080
ostta04g04010	-	4	+	688629	690989	24.530283	45.662304	53.827465
ostta04g04020	-	4	-	691055	692121	112.736465	209.855194	247.380692
ostta04g04030	-	4	+	692207	692389	34.846996	64.866524	76.465714
ostta04g04040	-	4	-	692484	694663	398.013855	740.889587	873.372620
ostta04g04050	-	4	+	695145	698660	15.014790	27.949532	32.947361
ostta04g04060	-	4	-	698706	699311	8.851485	16.476746	19.423054
ostta04g04065	-	4	-	699375	699818	42.436935	78.994942	93.120522
ostta04g04070	-	4	+	700108	700707	22.378334	41.656525	49.105389
ostta04g04080	-	4	-	700895	702361	51.328560	95.546410	112.631660
ostta04g04090	-	4	+	702767	704095	39.798344	74.083290	87.330589
ostta04g04100	-	4	+	704409	705994	28.811054	53.630821	63.220882
ostta04g04110	-	4	-	706020	708713	31.287306	58.240280	68.654587
ostta04g04120	-	4	+	708798	710051	27.271132	50.764305	59.841789
ostta04g04130	-	4	-	710155	710665	23.308081	43.387218	51.145554
ostta04g04140	-	4	+	710679	712067	27.920092	51.972321	61.265820
ostta04g04150	-	4	+	712660	712854	144.246155	268.509430	316.523285
ostta04g04160	-	4	+	713066	713633	11.366864	21.159039	24.942619
ostta04g04170	-	4	-	713813	714544	300.672302	559.691467	659.773376
ostta04g04180	-	4	-	714768	716204	10.876131	20.245558	23.865791
ostta04g04190	-	4	+	716385	716897	7.951267	14.801019	17.447681
ostta04g04200	-	4	+	717038	717862	28.290909	52.662586	62.079510
ostta04g04210	-	4	-	717969	718640	12.651786	23.550879	27.762159
ostta04g04220	-	4	-	718792	719859	33.866104	63.040627	74.313316
ostta04g04230	-	4	-	720002	720534	22.362530	41.627106	49.070709
ostta04g04240	-	4	-	720689	722890	41.644642	77.520119	91.381966
ostta04g04250	-	4	+	723246	724076	122.970772	228.906006	269.838104
ostta04g04260	-	4	-	724264	729486	29.622631	55.141541	65.001747
ostta04g04265	-	4	+	729754	730318	22.592106	42.054455	49.574474
ostta04g04270	-	4	+	730499	731401	48.145073	89.620453	105.646042
ostta04g04280	-	4	+	731537	733336	34.257225	63.768688	75.171562
ostta04g04290	-	4	-	733384	734421	11.080925	20.626774	24.315176
ostta04g04300	-	4	+	734679	735299	14.157810	26.354294	31.066868
ostta04g04310	-	4	-	735357	735962	15.325083	28.527132	33.628246
ostta04g04320	-	4	-	736071	736655	14.229060	26.486923	31.223213
ostta04g04330	-	4	+	737425	739890	43.015411	80.071754	94.389893
ostta04g04340	-	4	-	739944	740558	92.956100	173.034683	203.976105
ostta04g04350	-	4	+	740858	742283	240.328094	447.362762	527.358459
ostta04g04360	-	4	+	742345	743193	10.097762	18.796648	22.157795
ostta04g04370	-	4	-	743277	744314	40.224468	74.876511	88.265648
ostta04g04380	-	4	+	744674	745110	11.500000	21.406868	25.234764
ostta04g04390	-	4	-	745273	746517	88.016060	163.838974	193.136032
ostta04g04400	-	4	+	746667	746972	9.535948	17.750851	20.924990
ostta04g04410	-	4	-	747075	748010	2.891026	5.381548	6.343857
ostta04g04420	-	4	+	748106	749314	37.736145	70.244576	82.805450
ostta04g04430	-	4	+	749536	750777	7.380435	13.738434	16.195089
ostta04g04440	-	4	-	750820	751668	6.362780	11.844104	13.962022
ostta04g04450	-	4	+	751807	752199	0.320611	0.596807	0.703525
ostta04g04460	-	4	-	752256	753113	30.369463	56.531746	66.640541
ostta04g04470	-	4	+	753442	754464	14.435972	26.872082	31.677246
ostta04g04480	-	4	-	754511	756979	14.832726	27.610626	32.547855
ostta04g04490	-	4	-	757217	758005	6.256020	11.645373	13.727756
ostta04g04500	-	4	+	758343	759401	29.982059	55.810604	65.790451
